ID,Age,Gender,Residence.Ownership,number.of.dependants,status
12385,33,MALE,OWNED,1,GOOD
12386,23,MALE,PARENTS,0,BAD
12387,32,MALE,OWNED,0,GOOD
12388,32,MALE,RENT,3,BAD
12389,30,MALE,OWNED,1,GOOD
12390,30,MALE,OWNED,5,GOOD
12391,43,FEMALE,OWNED,3,GOOD
12392,29,MALE,RENT,0,BAD
12393,35,FEMALE,OTHERS,0,GOOD
12394,26,FEMALE,OWNED,1,GOOD
12395,39,FEMALE,OWNED,2,GOOD
12396,27,MALE,RENT,0,BAD
12397,30,MALE,OWNED,4,GOOD
12398,36,MALE,RENT,0,GOOD
12399,27,MALE,OWNED,0,GOOD
12400,46,FEMALE,RENT,3,BAD
12401,34,MALE,PARENTS,3,GOOD
12402,37,MALE,PARENTS,5,BAD
12403,43,FEMALE,RENT,2,BAD
12404,32,MALE,OWNED,0,GOOD
12405,34,MALE,RENT,0,GOOD
12406,39,FEMALE,OWNED,4,GOOD
12407,29,FEMALE,OWNED,1,GOOD
12408,35,FEMALE,OWNED,3,GOOD
12409,37,MALE,OWNED,3,GOOD
12410,38,FEMALE,OWNED,1,GOOD
12411,36,MALE,RENT,2,GOOD
12412,33,MALE,OWNED,1,GOOD
12413,35,MALE,OWNED,1,GOOD
12414,37,FEMALE,RENT,0,GOOD
12415,46,FEMALE,RENT,3,BAD
12416,32,FEMALE,OWNED,1,GOOD
12417,35,MALE,OWNED,4,BAD
12418,37,FEMALE,PARENTS,1,GOOD
12419,33,MALE,OWNED,5,GOOD
12420,34,MALE,OWNED,1,GOOD
12421,33,MALE,OTHERS,4,BAD
12422,37,MALE,OWNED,1,GOOD
12423,38,MALE,OWNED,1,GOOD
12424,40,FEMALE,PARENTS,1,GOOD
12425,35,MALE,OWNED,0,GOOD
12426,41,FEMALE,OWNED,5,GOOD
12427,39,FEMALE,OWNED,5,GOOD
12428,41,FEMALE,OWNED,1,GOOD
12429,24,MALE,RENT,1,BAD
12430,33,FEMALE,OWNED,1,GOOD
12431,22,FEMALE,PARENTS,0,GOOD
12432,34,MALE,PARENTS,5,BAD
12433,36,FEMALE,RENT,0,GOOD
12434,34,MALE,OWNED,4,GOOD
12435,32,FEMALE,RENT,0,BAD
12436,35,FEMALE,PARENTS,5,BAD
12437,23,MALE,PARENTS,0,BAD
12438,28,FEMALE,RENT,0,GOOD
12439,27,MALE,OWNED,0,GOOD
12440,38,MALE,RENT,5,BAD
12441,38,MALE,OWNED,3,GOOD
12442,34,MALE,PARENTS,3,BAD
12443,26,MALE,OWNED,1,BAD
12444,31,MALE,RENT,4,BAD
12445,35,FEMALE,PARENTS,0,GOOD
12446,23,FEMALE,OWNED,1,GOOD
12447,39,FEMALE,OWNED,4,GOOD
12448,34,FEMALE,RENT,5,BAD
12449,35,FEMALE,OWNED,5,GOOD
12450,37,FEMALE,OWNED,2,GOOD
12451,32,MALE,OWNED,3,GOOD
12452,33,FEMALE,OWNED,1,GOOD
12453,40,MALE,OWNED,4,GOOD
12454,43,MALE,RENT,3,GOOD
12455,30,FEMALE,OWNED,1,GOOD
12456,25,FEMALE,OWNED,0,GOOD
12457,37,MALE,OWNED,2,GOOD
12458,30,MALE,RENT,5,BAD
12459,35,MALE,OWNED,4,BAD
12460,38,MALE,RENT,3,BAD
12461,41,MALE,RENT,2,BAD
12462,31,MALE,OWNED,5,BAD
12463,36,FEMALE,OWNED,5,GOOD
12464,33,MALE,OWNED,3,GOOD
12465,34,FEMALE,OWNED,3,GOOD
12466,22,MALE,PARENTS,1,BAD
12467,32,FEMALE,RENT,3,BAD
12468,33,FEMALE,OWNED,0,GOOD
12469,32,MALE,RENT,5,BAD
12470,32,MALE,RENT,4,BAD
12471,48,MALE,OWNED,0,GOOD
12472,29,FEMALE,RENT,1,GOOD
12473,27,FEMALE,OWNED,5,GOOD
12474,24,MALE,RENT,1,BAD
12475,28,MALE,OTHERS,1,BAD
12476,44,MALE,PARENTS,2,BAD
12477,39,FEMALE,RENT,0,GOOD
12478,31,MALE,OWNED,0,GOOD
12479,20,FEMALE,PARENTS,0,GOOD
12480,36,FEMALE,OWNED,3,GOOD
12481,22,MALE,RENT,1,BAD
12482,32,FEMALE,RENT,3,GOOD
12483,31,FEMALE,OWNED,1,GOOD
12484,45,MALE,OWNED,1,GOOD
12485,27,MALE,PARENTS,0,GOOD
12486,28,MALE,RENT,1,BAD
12487,49,MALE,OWNED,0,GOOD
12488,35,MALE,RENT,4,BAD
12489,44,FEMALE,RENT,4,BAD
12490,47,MALE,RENT,1,GOOD
12491,41,MALE,RENT,1,BAD
12492,32,MALE,RENT,0,BAD
12493,31,FEMALE,OWNED,1,GOOD
12494,34,MALE,RENT,4,GOOD
12495,19,MALE,PARENTS,0,BAD
12496,37,MALE,OWNED,4,BAD
12497,20,MALE,RENT,1,BAD
12498,36,MALE,OWNED,4,BAD
12499,22,FEMALE,PARENTS,0,GOOD
12500,45,MALE,OWNED,1,GOOD
12501,41,FEMALE,OWNED,1,GOOD
12502,33,MALE,OWNED,2,GOOD
12503,43,FEMALE,OWNED,0,GOOD
12504,37,MALE,OWNED,4,BAD
12505,28,FEMALE,OWNED,0,GOOD
12506,23,FEMALE,PARENTS,1,BAD
12507,24,FEMALE,OWNED,0,GOOD
12508,39,FEMALE,OWNED,3,GOOD
12509,36,FEMALE,RENT,0,GOOD
12510,26,FEMALE,OWNED,0,GOOD
12511,34,FEMALE,PARENTS,0,GOOD
12512,27,FEMALE,RENT,1,GOOD
12513,37,MALE,RENT,4,BAD
12514,27,FEMALE,OWNED,0,GOOD
12515,43,FEMALE,OWNED,5,GOOD
12516,36,MALE,OWNED,3,GOOD
12517,39,FEMALE,RENT,2,BAD
12518,30,FEMALE,OWNED,1,GOOD
12519,41,FEMALE,OWNED,4,GOOD
12520,34,FEMALE,OWNED,3,GOOD
12521,39,MALE,OWNED,4,BAD
12522,38,MALE,OTHERS,4,BAD
12523,36,MALE,OWNED,5,BAD
12524,43,MALE,RENT,4,BAD
12525,32,MALE,RENT,4,BAD
12526,35,FEMALE,OTHERS,1,GOOD
12527,35,MALE,OWNED,1,GOOD
12528,45,MALE,OTHERS,3,BAD
12529,28,FEMALE,OWNED,4,GOOD
12530,32,FEMALE,OTHERS,0,GOOD
12531,38,FEMALE,OWNED,2,GOOD
12532,30,MALE,RENT,0,BAD
12533,38,MALE,OWNED,0,GOOD
12534,32,FEMALE,OWNED,3,GOOD
12535,27,MALE,RENT,0,BAD
12536,45,MALE,RENT,5,BAD
12537,39,MALE,OWNED,3,GOOD
12538,24,FEMALE,RENT,0,GOOD
12539,34,FEMALE,OWNED,3,GOOD
12540,34,FEMALE,OWNED,5,GOOD
12541,30,FEMALE,RENT,2,BAD
12542,43,FEMALE,OWNED,5,GOOD
12543,36,MALE,OWNED,2,GOOD
12544,34,MALE,OTHERS,2,BAD
12545,38,FEMALE,OWNED,1,GOOD
12546,31,FEMALE,OWNED,4,GOOD
12547,34,MALE,OWNED,4,GOOD
12548,24,FEMALE,OTHERS,0,GOOD
12549,35,FEMALE,OWNED,2,GOOD
12550,34,FEMALE,OWNED,5,BAD
12551,36,FEMALE,OWNED,4,GOOD
12552,43,FEMALE,OWNED,1,GOOD
12553,26,MALE,PARENTS,1,BAD
12554,29,FEMALE,OTHERS,0,GOOD
12555,40,MALE,RENT,2,BAD
12556,41,FEMALE,OWNED,2,GOOD
12557,33,MALE,RENT,4,BAD
12558,33,FEMALE,OWNED,1,GOOD
12559,26,FEMALE,RENT,1,GOOD
12560,34,MALE,OWNED,3,GOOD
12561,18,MALE,RENT,1,GOOD
12562,39,FEMALE,RENT,3,BAD
12563,34,MALE,RENT,4,BAD
12564,34,FEMALE,OWNED,2,BAD
12565,35,MALE,OWNED,5,BAD
12566,29,MALE,PARENTS,1,BAD
12567,23,MALE,OWNED,1,BAD
12568,36,MALE,OWNED,5,GOOD
12569,41,MALE,OWNED,1,GOOD
12570,37,MALE,OWNED,0,GOOD
12571,47,MALE,OWNED,4,GOOD
12572,36,MALE,OWNED,1,GOOD
12573,45,FEMALE,OWNED,5,GOOD
12574,31,MALE,RENT,1,BAD
12575,34,MALE,RENT,0,GOOD
12576,39,MALE,OWNED,0,GOOD
12577,33,FEMALE,RENT,3,BAD
12578,32,MALE,OTHERS,2,GOOD
12579,43,MALE,OWNED,0,GOOD
12580,39,FEMALE,OTHERS,2,GOOD
12581,37,MALE,RENT,4,BAD
12582,31,FEMALE,RENT,5,GOOD
12583,26,FEMALE,RENT,1,GOOD
12584,49,FEMALE,RENT,0,GOOD
12585,38,MALE,RENT,1,GOOD
12586,49,MALE,OWNED,4,GOOD
12587,38,FEMALE,OWNED,1,GOOD
12588,32,MALE,RENT,4,BAD
12589,30,MALE,OTHERS,2,GOOD
12590,42,FEMALE,OTHERS,0,GOOD
12591,40,MALE,OWNED,0,GOOD
12592,30,FEMALE,RENT,5,BAD
12593,28,MALE,OWNED,0,GOOD
12594,49,MALE,OWNED,2,GOOD
12595,32,MALE,RENT,1,GOOD
12596,44,FEMALE,OWNED,1,GOOD
12597,34,FEMALE,OWNED,1,GOOD
12598,24,MALE,OWNED,1,GOOD
12599,39,FEMALE,OWNED,0,GOOD
12600,36,MALE,RENT,5,BAD
12601,41,MALE,RENT,5,GOOD
12602,40,MALE,OWNED,3,BAD
12603,41,FEMALE,OWNED,0,GOOD
12604,29,FEMALE,RENT,0,GOOD
12605,26,FEMALE,OWNED,1,GOOD
12606,31,MALE,OWNED,0,GOOD
12607,32,FEMALE,OWNED,3,GOOD
12608,31,MALE,OTHERS,2,BAD
12609,37,MALE,RENT,2,BAD
12610,32,FEMALE,OWNED,2,GOOD
12611,24,FEMALE,OWNED,1,GOOD
12612,35,FEMALE,OWNED,4,GOOD
12613,36,FEMALE,RENT,3,GOOD
12614,25,FEMALE,OWNED,0,GOOD
12615,29,MALE,RENT,0,GOOD
12616,30,FEMALE,RENT,5,GOOD
12617,36,FEMALE,RENT,4,GOOD
12618,38,MALE,OWNED,0,GOOD
12619,38,FEMALE,RENT,4,GOOD
12620,36,FEMALE,PARENTS,0,GOOD
12621,43,FEMALE,OWNED,5,GOOD
12622,30,FEMALE,OWNED,0,GOOD
12623,28,FEMALE,OWNED,4,GOOD
12624,42,MALE,RENT,4,BAD
12625,39,MALE,RENT,0,BAD
12626,38,FEMALE,RENT,1,BAD
12627,43,MALE,RENT,3,BAD
12628,31,FEMALE,OWNED,2,GOOD
12629,30,MALE,OTHERS,2,GOOD
12630,27,MALE,RENT,0,GOOD
12631,28,MALE,OWNED,0,BAD
12632,36,MALE,PARENTS,2,BAD
12633,18,FEMALE,PARENTS,1,GOOD
12634,42,FEMALE,OWNED,4,GOOD
12635,30,FEMALE,OTHERS,1,GOOD
12636,28,FEMALE,OWNED,0,GOOD
12637,36,FEMALE,RENT,2,BAD
12638,37,MALE,RENT,0,GOOD
12639,35,FEMALE,RENT,5,GOOD
12640,34,MALE,RENT,5,BAD
12641,31,FEMALE,RENT,1,GOOD
12642,35,FEMALE,OWNED,3,GOOD
12643,41,FEMALE,OTHERS,5,GOOD
12644,27,MALE,OWNED,1,GOOD
12645,35,MALE,RENT,2,GOOD
12646,36,FEMALE,RENT,1,GOOD
12647,25,MALE,OWNED,0,BAD
12648,34,MALE,RENT,0,GOOD
12649,32,MALE,RENT,0,GOOD
12650,31,MALE,OWNED,3,GOOD
12651,30,MALE,OWNED,0,GOOD
12652,40,MALE,PARENTS,4,BAD
12653,44,MALE,RENT,5,BAD
12654,40,FEMALE,OWNED,2,GOOD
12655,39,FEMALE,RENT,3,BAD
12656,39,MALE,RENT,1,GOOD
12657,37,MALE,OWNED,4,GOOD
12658,41,MALE,OWNED,0,GOOD
12659,29,FEMALE,OWNED,0,GOOD
12660,34,MALE,OWNED,0,GOOD
12661,32,FEMALE,RENT,3,GOOD
12662,34,MALE,RENT,5,BAD
12663,31,FEMALE,RENT,2,BAD
12664,25,FEMALE,PARENTS,0,GOOD
12665,39,MALE,RENT,3,BAD
12666,33,FEMALE,OWNED,1,GOOD
12667,29,MALE,OTHERS,0,GOOD
12668,39,FEMALE,RENT,0,GOOD
12669,36,MALE,OTHERS,1,BAD
12670,28,MALE,RENT,0,BAD
12671,37,FEMALE,OWNED,4,GOOD
12672,40,MALE,RENT,4,BAD
12673,44,MALE,RENT,0,GOOD
12674,43,FEMALE,OWNED,5,GOOD
12675,40,MALE,OWNED,2,GOOD
12676,29,FEMALE,RENT,1,GOOD
12677,39,MALE,RENT,5,BAD
12678,42,FEMALE,OWNED,5,BAD
12679,33,FEMALE,OWNED,0,GOOD
12680,29,MALE,OWNED,5,GOOD
12681,35,MALE,OWNED,1,GOOD
12682,35,MALE,OWNED,4,GOOD
12683,34,FEMALE,OTHERS,4,GOOD
12684,33,MALE,PARENTS,1,GOOD
12685,32,MALE,OWNED,0,GOOD
12686,28,MALE,OWNED,1,GOOD
12687,46,MALE,RENT,3,GOOD
12688,34,MALE,RENT,4,GOOD
12689,26,FEMALE,RENT,0,GOOD
12690,38,FEMALE,OWNED,2,GOOD
12691,22,MALE,PARENTS,1,BAD
12692,37,FEMALE,OWNED,3,GOOD
12693,35,MALE,OTHERS,2,GOOD
12694,30,MALE,OTHERS,4,BAD
12695,25,FEMALE,OWNED,1,GOOD
12696,38,FEMALE,OWNED,2,GOOD
12697,30,FEMALE,OTHERS,1,BAD
12698,44,MALE,RENT,5,BAD
12699,31,MALE,OTHERS,1,GOOD
12700,37,FEMALE,OWNED,3,GOOD
12701,46,MALE,OTHERS,4,BAD
12702,22,FEMALE,PARENTS,1,BAD
12703,31,FEMALE,OTHERS,1,GOOD
12704,31,FEMALE,RENT,1,GOOD
12705,42,FEMALE,RENT,0,GOOD
12706,36,FEMALE,OTHERS,4,BAD
12707,38,FEMALE,RENT,2,GOOD
12708,36,FEMALE,RENT,5,BAD
12709,30,MALE,OWNED,0,GOOD
12710,34,MALE,OWNED,3,GOOD
12711,28,MALE,OWNED,0,GOOD
12712,35,MALE,OWNED,3,GOOD
12713,28,FEMALE,RENT,0,GOOD
12714,44,FEMALE,OWNED,3,GOOD
12715,27,MALE,OWNED,1,GOOD
12716,43,MALE,OTHERS,5,GOOD
12717,38,FEMALE,RENT,0,BAD
12718,33,FEMALE,OWNED,3,GOOD
12719,31,MALE,OWNED,1,GOOD
12720,30,MALE,OWNED,1,GOOD
12721,37,FEMALE,OWNED,4,GOOD
12722,39,MALE,OWNED,4,GOOD
12723,55,MALE,OWNED,1,GOOD
12724,30,FEMALE,OTHERS,0,GOOD
12725,38,FEMALE,OTHERS,0,BAD
12726,39,MALE,RENT,3,BAD
12727,24,MALE,PARENTS,1,GOOD
12728,28,FEMALE,PARENTS,0,BAD
12729,36,MALE,RENT,4,BAD
12730,39,MALE,OTHERS,0,BAD
12731,34,FEMALE,RENT,3,GOOD
12732,27,FEMALE,OWNED,0,GOOD
12733,36,MALE,RENT,2,BAD
12734,25,FEMALE,OWNED,1,GOOD
12735,46,MALE,OWNED,4,GOOD
12736,41,FEMALE,OWNED,2,GOOD
12737,42,FEMALE,OWNED,0,GOOD
12738,34,FEMALE,OWNED,0,GOOD
12739,39,MALE,OWNED,4,BAD
12740,43,MALE,OWNED,0,GOOD
12741,48,MALE,OWNED,4,GOOD
12742,28,MALE,OWNED,0,GOOD
12743,35,MALE,PARENTS,1,GOOD
12744,30,MALE,RENT,1,BAD
12745,35,FEMALE,PARENTS,5,GOOD
12746,47,MALE,OWNED,1,GOOD
12747,38,MALE,RENT,5,BAD
12748,32,MALE,RENT,4,BAD
12749,34,FEMALE,OWNED,3,GOOD
12750,33,FEMALE,RENT,2,GOOD
12751,34,FEMALE,OWNED,0,GOOD
12752,29,FEMALE,RENT,1,BAD
12753,28,FEMALE,OWNED,1,GOOD
12754,26,FEMALE,OWNED,1,GOOD
12755,26,FEMALE,OWNED,5,GOOD
12756,41,MALE,OWNED,4,GOOD
12757,36,FEMALE,RENT,5,BAD
12758,34,FEMALE,OTHERS,2,GOOD
12759,43,MALE,RENT,5,BAD
12760,38,MALE,OWNED,0,GOOD
12761,36,MALE,RENT,5,BAD
12762,38,MALE,OWNED,5,BAD
12763,47,FEMALE,OWNED,4,GOOD
12764,38,MALE,RENT,5,BAD
12765,41,MALE,OWNED,0,GOOD
12766,37,FEMALE,RENT,0,GOOD
12767,29,MALE,PARENTS,1,BAD
12768,30,MALE,OWNED,2,GOOD
12769,37,FEMALE,OWNED,0,GOOD
12770,22,MALE,OWNED,1,GOOD
12771,33,MALE,OTHERS,1,BAD
12772,36,MALE,OWNED,3,GOOD
12773,29,MALE,OWNED,0,GOOD
12774,42,MALE,OTHERS,4,BAD
12775,32,FEMALE,OWNED,1,GOOD
12776,29,MALE,PARENTS,1,BAD
12777,36,FEMALE,RENT,0,GOOD
12778,32,MALE,OWNED,1,GOOD
12779,26,MALE,OWNED,0,GOOD
12780,45,FEMALE,RENT,3,BAD
12781,35,FEMALE,OWNED,4,GOOD
12782,22,MALE,RENT,3,GOOD
12783,45,MALE,PARENTS,3,GOOD
12784,32,FEMALE,OWNED,1,GOOD
12785,28,MALE,OWNED,4,BAD
12786,38,MALE,OWNED,1,GOOD
12787,37,MALE,OWNED,5,BAD
12788,33,FEMALE,OWNED,1,GOOD
12789,36,FEMALE,RENT,2,GOOD
12790,40,FEMALE,OWNED,3,GOOD
12791,37,MALE,OWNED,3,GOOD
12792,25,MALE,OWNED,0,GOOD
12793,36,FEMALE,OWNED,2,GOOD
12794,35,MALE,RENT,3,BAD
12795,39,FEMALE,OWNED,2,GOOD
12796,34,MALE,OTHERS,5,BAD
12797,32,MALE,OWNED,3,GOOD
12798,37,MALE,OWNED,4,BAD
12799,39,FEMALE,OTHERS,2,GOOD
12800,30,MALE,PARENTS,1,BAD
12801,35,MALE,RENT,4,BAD
12802,29,FEMALE,OWNED,2,GOOD
12803,38,MALE,OWNED,4,BAD
12804,33,MALE,RENT,4,BAD
12805,39,FEMALE,RENT,2,BAD
12806,39,MALE,RENT,5,GOOD
12807,45,FEMALE,RENT,1,GOOD
12808,36,FEMALE,RENT,5,BAD
12809,28,MALE,OTHERS,1,GOOD
12810,32,FEMALE,OWNED,2,GOOD
12811,40,FEMALE,OWNED,5,GOOD
12812,31,FEMALE,PARENTS,0,GOOD
12813,41,MALE,OWNED,5,GOOD
12814,36,FEMALE,RENT,4,BAD
12815,32,MALE,OWNED,1,GOOD
12816,39,MALE,RENT,0,BAD
12817,29,FEMALE,OWNED,0,GOOD
12818,32,MALE,RENT,4,BAD
12819,37,FEMALE,RENT,4,BAD
12820,33,FEMALE,RENT,2,BAD
12821,28,MALE,OWNED,1,GOOD
12822,37,MALE,OWNED,3,GOOD
12823,43,FEMALE,OWNED,2,BAD
12824,31,FEMALE,RENT,0,GOOD
12825,33,MALE,RENT,1,BAD
12826,33,MALE,OWNED,1,GOOD
12827,42,FEMALE,OTHERS,3,BAD
12828,27,FEMALE,RENT,5,BAD
12829,37,FEMALE,OWNED,5,BAD
12830,32,FEMALE,OWNED,2,GOOD
12831,44,FEMALE,RENT,1,GOOD
12832,35,FEMALE,RENT,3,GOOD
12833,44,MALE,OWNED,3,BAD
12834,42,MALE,OWNED,4,BAD
12835,40,FEMALE,RENT,1,BAD
12836,44,MALE,OWNED,0,GOOD
12837,30,FEMALE,OWNED,0,GOOD
12838,31,MALE,PARENTS,1,BAD
12839,28,FEMALE,OWNED,2,GOOD
12840,35,MALE,RENT,3,BAD
12841,44,MALE,RENT,3,BAD
12842,45,FEMALE,RENT,5,BAD
12843,34,FEMALE,RENT,1,GOOD
12844,33,MALE,OWNED,1,GOOD
12845,31,MALE,OWNED,3,GOOD
12846,31,MALE,RENT,1,BAD
12847,38,MALE,RENT,0,GOOD
12848,29,FEMALE,PARENTS,3,BAD
12849,57,MALE,RENT,2,GOOD
12850,49,FEMALE,OWNED,4,GOOD
12851,35,MALE,OWNED,3,BAD
12852,28,MALE,OTHERS,0,BAD
12853,28,MALE,OWNED,1,GOOD
12854,22,FEMALE,RENT,0,GOOD
12855,40,MALE,OWNED,3,GOOD
12856,31,FEMALE,OTHERS,3,BAD
12857,41,FEMALE,RENT,3,BAD
12858,38,MALE,RENT,2,BAD
12859,30,MALE,OWNED,1,BAD
12860,34,FEMALE,RENT,5,BAD
12861,33,FEMALE,OWNED,5,GOOD
12862,36,MALE,RENT,3,BAD
12863,25,FEMALE,RENT,0,GOOD
12864,37,FEMALE,RENT,4,BAD
12865,27,MALE,OWNED,0,GOOD
12866,37,MALE,OWNED,3,GOOD
12867,34,FEMALE,OWNED,0,GOOD
12868,31,MALE,OTHERS,2,GOOD
12869,34,MALE,RENT,0,GOOD
12870,39,MALE,OWNED,2,GOOD
12871,45,MALE,PARENTS,1,GOOD
12872,25,MALE,OWNED,1,BAD
12873,30,MALE,OWNED,0,GOOD
12874,34,FEMALE,OWNED,4,BAD
12875,34,FEMALE,RENT,0,GOOD
12876,27,MALE,OWNED,1,GOOD
12877,37,FEMALE,RENT,2,BAD
12878,43,MALE,OTHERS,0,GOOD
12879,39,MALE,OWNED,5,GOOD
12880,38,MALE,OWNED,4,GOOD
12881,25,MALE,OWNED,0,BAD
12882,37,FEMALE,OWNED,0,GOOD
12883,46,MALE,OWNED,2,GOOD
12884,37,FEMALE,RENT,0,GOOD
12885,46,MALE,OWNED,2,GOOD
12886,32,FEMALE,OTHERS,5,GOOD
12887,36,MALE,RENT,5,BAD
12888,43,FEMALE,RENT,1,GOOD
12889,40,MALE,OTHERS,1,GOOD
12890,37,FEMALE,OWNED,3,GOOD
12891,36,FEMALE,OWNED,0,GOOD
12892,39,FEMALE,OTHERS,4,GOOD
12893,38,MALE,RENT,2,GOOD
12894,37,FEMALE,RENT,3,GOOD
12895,35,FEMALE,OWNED,5,GOOD
12896,38,FEMALE,OWNED,3,GOOD
12897,42,FEMALE,OWNED,0,GOOD
12898,32,FEMALE,OWNED,4,GOOD
12899,38,MALE,OWNED,1,GOOD
12900,36,FEMALE,RENT,3,GOOD
12901,38,MALE,RENT,0,BAD
12902,34,FEMALE,OWNED,3,GOOD
12903,30,MALE,OWNED,0,BAD
12904,32,FEMALE,RENT,0,BAD
12905,35,MALE,OWNED,1,GOOD
12906,31,MALE,OWNED,3,GOOD
12907,45,MALE,OWNED,3,GOOD
12908,37,FEMALE,OWNED,5,BAD
12909,29,FEMALE,OWNED,0,GOOD
12910,42,MALE,OTHERS,4,BAD
12911,22,MALE,PARENTS,0,BAD
12912,31,MALE,OWNED,4,BAD
12913,29,MALE,OWNED,0,GOOD
12914,23,FEMALE,PARENTS,0,GOOD
12915,46,MALE,OWNED,1,GOOD
12916,37,MALE,PARENTS,3,GOOD
12917,44,MALE,OWNED,5,GOOD
12918,34,MALE,RENT,0,BAD
12919,35,FEMALE,RENT,4,BAD
12920,47,FEMALE,RENT,0,GOOD
12921,32,MALE,OWNED,1,GOOD
12922,33,FEMALE,OWNED,2,GOOD
12923,40,MALE,OWNED,3,GOOD
12924,48,MALE,OWNED,1,GOOD
12925,47,FEMALE,OWNED,4,GOOD
12926,30,MALE,OWNED,1,GOOD
12927,28,FEMALE,RENT,1,GOOD
12928,28,MALE,RENT,3,BAD
12929,48,FEMALE,OWNED,1,GOOD
12930,50,FEMALE,OWNED,0,GOOD
12931,28,MALE,OWNED,4,GOOD
12932,39,FEMALE,OWNED,1,GOOD
12933,29,MALE,OWNED,0,BAD
12934,29,FEMALE,PARENTS,1,GOOD
12935,38,MALE,PARENTS,5,GOOD
12936,41,MALE,RENT,0,BAD
12937,29,FEMALE,OWNED,5,GOOD
12938,40,FEMALE,RENT,0,GOOD
12939,44,MALE,OWNED,0,GOOD
12940,33,FEMALE,RENT,4,GOOD
12941,42,MALE,PARENTS,4,GOOD
12942,42,MALE,OWNED,1,GOOD
12943,39,FEMALE,RENT,0,GOOD
12944,30,MALE,OWNED,4,BAD
12945,45,FEMALE,OTHERS,4,BAD
12946,42,FEMALE,OWNED,1,GOOD
12947,42,FEMALE,OWNED,1,GOOD
12948,36,FEMALE,OWNED,2,GOOD
12949,34,FEMALE,RENT,1,BAD
12950,36,MALE,OWNED,5,GOOD
12951,27,FEMALE,OWNED,0,GOOD
12952,35,MALE,OWNED,4,GOOD
12953,44,FEMALE,OWNED,5,GOOD
12954,32,FEMALE,OTHERS,4,BAD
12955,35,MALE,RENT,5,BAD
12956,32,MALE,RENT,5,BAD
12957,32,FEMALE,RENT,5,BAD
12958,31,MALE,RENT,5,BAD
12959,45,FEMALE,OTHERS,3,BAD
12960,42,MALE,PARENTS,1,GOOD
12961,39,MALE,OTHERS,5,BAD
12962,36,MALE,RENT,3,BAD
12963,23,FEMALE,OWNED,1,GOOD
12964,37,MALE,OWNED,0,GOOD
12965,39,FEMALE,RENT,3,BAD
12966,34,FEMALE,RENT,1,GOOD
12967,39,FEMALE,OWNED,1,GOOD
12968,31,MALE,OTHERS,1,GOOD
12969,37,MALE,RENT,2,BAD
12970,43,MALE,RENT,4,BAD
12971,44,MALE,OWNED,2,GOOD
12972,38,FEMALE,RENT,2,GOOD
12973,32,MALE,OWNED,4,BAD
12974,38,MALE,RENT,3,BAD
12975,37,MALE,RENT,1,GOOD
12976,34,FEMALE,OWNED,1,GOOD
12977,26,MALE,RENT,1,BAD
12978,33,MALE,RENT,3,BAD
12979,37,MALE,RENT,1,GOOD
12980,40,MALE,OWNED,4,BAD
12981,30,MALE,PARENTS,2,GOOD
12982,25,MALE,OWNED,1,BAD
12983,39,FEMALE,RENT,5,BAD
12984,40,FEMALE,OWNED,3,GOOD
12985,36,MALE,OWNED,5,BAD
12986,32,MALE,OWNED,3,GOOD
12987,34,MALE,OWNED,0,GOOD
12988,17,MALE,PARENTS,0,BAD
12989,39,MALE,OWNED,2,GOOD
12990,23,MALE,PARENTS,1,BAD
12991,43,MALE,RENT,4,BAD
12992,41,FEMALE,OWNED,3,GOOD
12993,44,MALE,RENT,4,BAD
12994,39,MALE,OWNED,1,BAD
12995,36,FEMALE,OWNED,0,GOOD
12996,33,FEMALE,OWNED,4,GOOD
12997,28,FEMALE,OWNED,0,GOOD
12998,32,MALE,OTHERS,5,BAD
12999,31,MALE,OWNED,0,GOOD
13000,45,MALE,OWNED,2,GOOD
13001,30,MALE,RENT,3,BAD
13002,37,FEMALE,RENT,0,GOOD
13003,35,MALE,OWNED,2,GOOD
13004,32,MALE,OWNED,1,GOOD
13005,28,FEMALE,RENT,1,GOOD
13006,31,FEMALE,RENT,4,BAD
13007,31,MALE,OWNED,4,GOOD
13008,25,FEMALE,PARENTS,1,BAD
13009,28,MALE,OTHERS,0,BAD
13010,37,MALE,RENT,1,GOOD
13011,46,MALE,OWNED,3,GOOD
13012,30,FEMALE,OWNED,4,GOOD
13013,31,FEMALE,OWNED,2,GOOD
13014,35,FEMALE,OTHERS,0,GOOD
13015,38,MALE,PARENTS,4,GOOD
13016,33,FEMALE,RENT,3,BAD
13017,35,MALE,RENT,4,BAD
13018,36,MALE,OTHERS,2,GOOD
13019,28,MALE,OWNED,1,GOOD
13020,36,MALE,RENT,3,BAD
13021,47,FEMALE,RENT,0,BAD
13022,46,MALE,OWNED,0,GOOD
13023,29,FEMALE,RENT,1,GOOD
13024,29,FEMALE,OWNED,1,GOOD
13025,35,MALE,OWNED,0,GOOD
13026,29,MALE,OWNED,0,GOOD
13027,35,FEMALE,OWNED,3,GOOD
13028,33,MALE,RENT,4,BAD
13029,33,MALE,OWNED,4,GOOD
13030,38,MALE,OWNED,2,GOOD
13031,40,FEMALE,OWNED,5,GOOD
13032,30,MALE,RENT,1,BAD
13033,49,FEMALE,RENT,3,BAD
13034,40,MALE,RENT,3,BAD
13035,40,MALE,OTHERS,0,GOOD
13036,30,MALE,OWNED,1,GOOD
