No,usia,income,rumah,lokasi,pernikahan,jenis kelamin,status
9672,42,3.93,RENT,URBAN,MARRIED,MALE,BAD
9673,42,5.41,OTHERS,URBAN,MARRIED,MALE,BAD
9674,40,9.71,OWNED,URBAN,MARRIED,FEMALE,GOOD
9675,40,8.51,OWNED,URBAN,MARRIED,FEMALE,GOOD
9676,42,12.27,OWNED,URBAN,MARRIED,MALE,BAD
9677,44,6.94,OWNED,URBAN,MARRIED,FEMALE,GOOD
9678,40,9.04,PARENTS,RURAL,MARRIED,FEMALE,GOOD
9679,38,5.84,OWNED,RURAL,MARRIED,MALE,GOOD
9680,36,10.56,OWNED,RURAL,MARRIED,MALE,GOOD
9681,35,5.43,PARENTS,RURAL,MARRIED,MALE,BAD
9682,41,5.93,OWNED,RURAL,MARRIED,FEMALE,GOOD
9683,42,9.83,RENT,URBAN,MARRIED,FEMALE,GOOD
9684,45,3.34,OWNED,URBAN,MARRIED,MALE,BAD
9685,44,8.49,RENT,URBAN,MARRIED,MALE,BAD
9686,35,4.98,OWNED,URBAN,MARRIED,MALE,BAD
9687,42,6.63,PARENTS,URBAN,MARRIED,MALE,BAD
9688,44,4.68,PARENTS,URBAN,MARRIED,MALE,BAD
9689,38,11.67,RENT,RURAL,MARRIED,MALE,BAD
9690,38,4.77,OWNED,URBAN,MARRIED,MALE,BAD
9691,46,6.28,OWNED,URBAN,MARRIED,FEMALE,BAD
9692,36,3.57,OWNED,RURAL,MARRIED,FEMALE,GOOD
9693,41,8.78,OWNED,URBAN,MARRIED,MALE,GOOD
9694,38,7.09,OWNED,URBAN,SINGLE,MALE,GOOD
9695,40,4.81,OWNED,RURAL,MARRIED,FEMALE,GOOD
9696,39,4.81,OTHERS,URBAN,MARRIED,MALE,GOOD
9697,36,7.75,OWNED,URBAN,MARRIED,MALE,GOOD
9698,40,6.77,OWNED,URBAN,MARRIED,MALE,GOOD
9699,40,6.64,OWNED,URBAN,MARRIED,MALE,GOOD
9700,42,6.42,OTHERS,URBAN,MARRIED,FEMALE,GOOD
9701,42,7.09,OWNED,URBAN,MARRIED,FEMALE,BAD
9702,42,15.25,PARENTS,RURAL,MARRIED,MALE,GOOD
9703,46,7.9,OWNED,RURAL,MARRIED,MALE,GOOD
9704,46,10.43,PARENTS,RURAL,MARRIED,MALE,GOOD
9705,41,10.02,OWNED,RURAL,MARRIED,FEMALE,GOOD
9706,40,4.55,OWNED,URBAN,SINGLE,FEMALE,GOOD
9707,37,5.63,OWNED,RURAL,MARRIED,FEMALE,GOOD
9708,35,6.72,OWNED,URBAN,SINGLE,FEMALE,GOOD
9709,37,9.2,OWNED,RURAL,MARRIED,MALE,GOOD
9710,40,6.79,OWNED,RURAL,MARRIED,MALE,GOOD
9711,39,6.95,OWNED,URBAN,SINGLE,MALE,GOOD
9712,32,5.87,OWNED,URBAN,MARRIED,MALE,BAD
9713,37,4.73,RENT,URBAN,MARRIED,FEMALE,BAD
9714,39,4.48,OWNED,URBAN,MARRIED,FEMALE,GOOD
9715,38,5.92,OWNED,RURAL,MARRIED,MALE,BAD
9716,45,4.05,OWNED,URBAN,SINGLE,MALE,GOOD
9717,42,6.11,OWNED,URBAN,MARRIED,FEMALE,GOOD
9718,39,7.14,OWNED,URBAN,MARRIED,FEMALE,GOOD
9719,40,5.33,PARENTS,RURAL,MARRIED,MALE,BAD
9720,40,3.68,OWNED,RURAL,MARRIED,MALE,BAD
9721,43,6.15,OTHERS,URBAN,MARRIED,MALE,BAD
9722,32,7.52,OWNED,RURAL,MARRIED,FEMALE,GOOD
9723,40,7.35,OWNED,URBAN,MARRIED,FEMALE,GOOD
9724,30,5.02,OWNED,URBAN,MARRIED,MALE,BAD
9725,37,7.19,RENT,URBAN,MARRIED,MALE,BAD
9726,36,8.73,OWNED,URBAN,MARRIED,MALE,GOOD
9727,37,8.58,PARENTS,RURAL,MARRIED,MALE,BAD
9728,43,11.13,PARENTS,RURAL,MARRIED,MALE,GOOD
9729,49,8.14,RENT,URBAN,MARRIED,FEMALE,GOOD
9730,38,5.4,RENT,RURAL,MARRIED,MALE,BAD
9731,37,6.2,OWNED,URBAN,MARRIED,FEMALE,GOOD
9732,38,4.56,PARENTS,URBAN,MARRIED,MALE,BAD
9733,38,5.23,PARENTS,RURAL,MARRIED,MALE,BAD
9734,34,5.4,RENT,RURAL,SINGLE,MALE,BAD
9735,39,9.09,OTHERS,URBAN,MARRIED,FEMALE,GOOD
9736,34,16.52,PARENTS,URBAN,MARRIED,MALE,GOOD
9737,34,3.77,OTHERS,RURAL,MARRIED,MALE,BAD
9738,35,3.88,OWNED,RURAL,MARRIED,FEMALE,BAD
9739,39,8.57,OTHERS,URBAN,MARRIED,MALE,BAD
9740,38,9.89,PARENTS,RURAL,MARRIED,MALE,BAD
9741,34,4.72,RENT,URBAN,MARRIED,FEMALE,BAD
9742,39,4.05,OWNED,URBAN,MARRIED,MALE,BAD
9743,39,6.52,OWNED,URBAN,MARRIED,MALE,GOOD
9744,41,7.69,OTHERS,RURAL,MARRIED,MALE,BAD
9745,40,8.05,PARENTS,URBAN,MARRIED,MALE,BAD
9746,33,6.03,RENT,URBAN,MARRIED,FEMALE,BAD
9747,41,13.11,RENT,URBAN,MARRIED,MALE,BAD
9748,34,7.66,OWNED,URBAN,MARRIED,FEMALE,GOOD
9749,38,13,OWNED,URBAN,MARRIED,MALE,GOOD
9750,34,7.38,RENT,URBAN,MARRIED,MALE,BAD
9751,40,3.27,OWNED,URBAN,MARRIED,MALE,BAD
9752,34,6.01,OWNED,RURAL,MARRIED,FEMALE,GOOD
9753,35,8.45,PARENTS,URBAN,SINGLE,FEMALE,GOOD
9754,38,6.46,OWNED,RURAL,MARRIED,MALE,GOOD
9755,43,5.29,OTHERS,URBAN,MARRIED,FEMALE,GOOD
9756,42,5.5,OWNED,RURAL,MARRIED,MALE,GOOD
9757,39,5.98,OWNED,URBAN,MARRIED,MALE,BAD
9758,44,9.9,OWNED,URBAN,MARRIED,FEMALE,BAD
9759,33,9.56,OWNED,URBAN,MARRIED,FEMALE,GOOD
9760,35,10.89,OWNED,RURAL,MARRIED,FEMALE,GOOD
9761,37,8.43,OWNED,URBAN,MARRIED,MALE,GOOD
9762,41,5.05,RENT,URBAN,MARRIED,MALE,BAD
9763,41,3.98,OWNED,RURAL,SINGLE,MALE,GOOD
9764,38,4.44,RENT,RURAL,MARRIED,FEMALE,BAD
9765,40,9.34,OWNED,URBAN,MARRIED,FEMALE,GOOD
9766,43,7.9,OWNED,RURAL,MARRIED,MALE,GOOD
9767,38,4.82,RENT,URBAN,SINGLE,MALE,BAD
9768,44,8.21,OWNED,URBAN,MARRIED,FEMALE,GOOD
9769,35,4.42,RENT,URBAN,MARRIED,FEMALE,BAD
9770,39,5.11,OWNED,URBAN,MARRIED,MALE,BAD
9771,39,9.03,OWNED,URBAN,SINGLE,MALE,GOOD
9772,40,3.28,OWNED,RURAL,MARRIED,MALE,BAD
9773,41,5.89,OTHERS,URBAN,MARRIED,FEMALE,GOOD
9774,38,4.72,OWNED,URBAN,MARRIED,MALE,GOOD
9775,35,5.72,OWNED,URBAN,MARRIED,FEMALE,GOOD
9776,34,5.99,OWNED,URBAN,MARRIED,MALE,BAD
9777,44,8.55,PARENTS,RURAL,MARRIED,MALE,BAD
9778,44,6.7,OTHERS,URBAN,SINGLE,MALE,GOOD
9779,46,6.49,OWNED,URBAN,MARRIED,FEMALE,GOOD
9780,35,8.4,OWNED,URBAN,MARRIED,FEMALE,GOOD
9781,33,6.21,OWNED,URBAN,MARRIED,MALE,GOOD
9782,32,10.48,OWNED,URBAN,MARRIED,FEMALE,GOOD
9783,37,4.3,OWNED,RURAL,MARRIED,MALE,BAD
9784,44,6.74,PARENTS,URBAN,MARRIED,FEMALE,GOOD
9785,37,13.17,OWNED,RURAL,MARRIED,FEMALE,GOOD
9786,41,9.95,OWNED,URBAN,MARRIED,MALE,GOOD
9787,39,5.02,PARENTS,RURAL,MARRIED,FEMALE,BAD
9788,41,6.94,OTHERS,URBAN,MARRIED,MALE,BAD
9789,40,8.13,PARENTS,URBAN,MARRIED,MALE,BAD
9790,38,6.38,RENT,RURAL,MARRIED,MALE,BAD
9791,33,6.26,RENT,URBAN,MARRIED,FEMALE,BAD
9792,45,13.7,OWNED,URBAN,MARRIED,FEMALE,GOOD
9793,38,6.57,OWNED,RURAL,MARRIED,MALE,BAD
9794,42,7.98,OWNED,URBAN,MARRIED,FEMALE,GOOD
9795,42,4.24,RENT,URBAN,MARRIED,MALE,BAD
9796,43,7.33,OWNED,URBAN,MARRIED,MALE,GOOD
9797,39,8.42,OWNED,URBAN,MARRIED,FEMALE,GOOD
9798,36,9.21,RENT,RURAL,MARRIED,MALE,BAD
9799,39,5.26,OWNED,RURAL,MARRIED,MALE,GOOD
9800,42,12.06,OWNED,URBAN,MARRIED,MALE,GOOD
9801,43,7.9,OTHERS,URBAN,MARRIED,MALE,BAD
9802,38,7.12,PARENTS,RURAL,MARRIED,MALE,BAD
9803,41,4.8,RENT,URBAN,MARRIED,MALE,BAD
9804,41,3.56,PARENTS,RURAL,MARRIED,MALE,BAD
9805,37,10.61,PARENTS,RURAL,SINGLE,MALE,GOOD
9806,38,5.54,RENT,URBAN,MARRIED,MALE,BAD
9807,37,8.42,OWNED,RURAL,MARRIED,FEMALE,GOOD
9808,37,5.79,OWNED,URBAN,MARRIED,FEMALE,GOOD
9809,40,11.16,RENT,URBAN,MARRIED,MALE,BAD
9810,41,9.67,OWNED,URBAN,MARRIED,MALE,GOOD
9811,40,3.36,OTHERS,RURAL,MARRIED,FEMALE,BAD
9812,42,4.09,OWNED,RURAL,MARRIED,FEMALE,GOOD
9813,41,4.82,OWNED,URBAN,MARRIED,MALE,GOOD
9814,35,13.22,OTHERS,URBAN,MARRIED,FEMALE,GOOD
9815,43,8.51,RENT,RURAL,SINGLE,FEMALE,GOOD
9816,41,5.6,OTHERS,URBAN,SINGLE,FEMALE,GOOD
9817,43,5.38,RENT,URBAN,MARRIED,FEMALE,BAD
9818,34,8.75,OTHERS,URBAN,MARRIED,FEMALE,GOOD
9819,39,5.73,OWNED,URBAN,SINGLE,FEMALE,GOOD
9820,39,5.49,OWNED,RURAL,MARRIED,MALE,GOOD
9821,37,10.18,OWNED,RURAL,MARRIED,MALE,GOOD
9822,43,6.72,OWNED,URBAN,MARRIED,FEMALE,GOOD
9823,43,4.08,OWNED,URBAN,MARRIED,MALE,GOOD
9824,39,5.04,OWNED,RURAL,MARRIED,FEMALE,GOOD
9825,38,4.18,OTHERS,URBAN,MARRIED,MALE,BAD
9826,46,3.76,PARENTS,URBAN,MARRIED,FEMALE,BAD
9827,42,5.19,OWNED,RURAL,MARRIED,MALE,GOOD
9828,38,4.31,OWNED,URBAN,MARRIED,MALE,GOOD
9829,33,4.74,OWNED,URBAN,MARRIED,FEMALE,GOOD
9830,36,9.54,PARENTS,URBAN,MARRIED,FEMALE,GOOD
9831,41,4.03,OWNED,RURAL,MARRIED,MALE,GOOD
9832,37,18.23,OWNED,RURAL,MARRIED,MALE,GOOD
9833,44,3.55,RENT,URBAN,MARRIED,MALE,GOOD
9834,40,7.4,OWNED,RURAL,MARRIED,MALE,GOOD
9835,40,3.38,RENT,RURAL,MARRIED,FEMALE,BAD
9836,42,3.91,OWNED,URBAN,MARRIED,FEMALE,GOOD
9837,44,10.07,RENT,URBAN,MARRIED,MALE,GOOD
9838,41,7.63,OWNED,URBAN,MARRIED,MALE,GOOD
9839,35,6.63,OWNED,URBAN,MARRIED,FEMALE,GOOD
9840,32,5.86,RENT,RURAL,SINGLE,MALE,BAD
9841,39,10.81,OWNED,RURAL,SINGLE,MALE,GOOD
9842,45,4.68,OWNED,RURAL,MARRIED,FEMALE,GOOD
9843,37,5.66,PARENTS,RURAL,MARRIED,MALE,BAD
9844,37,6.45,OWNED,URBAN,MARRIED,MALE,GOOD
9845,44,7.78,OWNED,URBAN,MARRIED,MALE,GOOD
9846,34,6.23,OWNED,RURAL,SINGLE,FEMALE,GOOD
9847,37,10.71,PARENTS,URBAN,MARRIED,MALE,BAD
9848,35,11.61,OTHERS,URBAN,MARRIED,FEMALE,GOOD
9849,43,5.51,OWNED,RURAL,SINGLE,MALE,GOOD
9850,38,3.98,OTHERS,URBAN,SINGLE,FEMALE,BAD
9851,39,4.52,OWNED,URBAN,MARRIED,FEMALE,GOOD
9852,32,5.22,OWNED,RURAL,SINGLE,MALE,GOOD
9853,34,10.67,PARENTS,RURAL,MARRIED,MALE,BAD
9854,42,5.35,OWNED,URBAN,MARRIED,MALE,GOOD
9855,36,3.38,PARENTS,RURAL,MARRIED,FEMALE,BAD
9856,43,5.46,OWNED,RURAL,MARRIED,MALE,GOOD
9857,32,9.16,OWNED,URBAN,MARRIED,FEMALE,GOOD
9858,45,3.92,RENT,URBAN,MARRIED,MALE,BAD
9859,40,5.78,OWNED,URBAN,SINGLE,FEMALE,GOOD
9860,36,10.13,OWNED,RURAL,SINGLE,FEMALE,GOOD
9861,36,6.18,RENT,URBAN,MARRIED,MALE,BAD
9862,31,8.07,OWNED,URBAN,MARRIED,MALE,GOOD
9863,33,11.34,OWNED,URBAN,MARRIED,MALE,GOOD
9864,39,5.39,PARENTS,RURAL,MARRIED,FEMALE,BAD
9865,41,7.23,RENT,URBAN,MARRIED,MALE,BAD
9866,31,5.42,OWNED,URBAN,MARRIED,MALE,BAD
9867,38,6.79,RENT,RURAL,MARRIED,MALE,BAD
9868,46,6.83,OWNED,URBAN,MARRIED,FEMALE,GOOD
9869,43,5.99,OWNED,RURAL,MARRIED,MALE,GOOD
9870,34,5.55,OWNED,URBAN,MARRIED,MALE,GOOD
9871,39,4.26,OWNED,URBAN,MARRIED,MALE,GOOD
9872,33,11.55,OWNED,RURAL,MARRIED,MALE,GOOD
9873,48,6.39,OWNED,RURAL,MARRIED,MALE,GOOD
9874,42,7.95,OWNED,URBAN,MARRIED,FEMALE,GOOD
9875,39,5.17,RENT,URBAN,MARRIED,FEMALE,BAD
9876,35,9.18,RENT,URBAN,SINGLE,FEMALE,GOOD
9877,43,3.52,PARENTS,URBAN,MARRIED,FEMALE,BAD
9878,40,4.89,OWNED,RURAL,MARRIED,MALE,GOOD
9879,43,9.68,RENT,URBAN,MARRIED,MALE,BAD
9880,39,4.36,OTHERS,RURAL,MARRIED,MALE,BAD
9881,42,6.07,OWNED,RURAL,MARRIED,MALE,GOOD
9882,44,6.1,OWNED,RURAL,MARRIED,FEMALE,BAD
9883,37,9.21,PARENTS,RURAL,MARRIED,MALE,BAD
9884,43,8.78,RENT,URBAN,MARRIED,MALE,BAD
9885,38,6.76,RENT,URBAN,MARRIED,FEMALE,GOOD
9886,40,6.12,OWNED,URBAN,MARRIED,MALE,GOOD
9887,36,5.33,OTHERS,RURAL,SINGLE,FEMALE,GOOD
9888,37,5.28,OWNED,URBAN,MARRIED,MALE,BAD
9889,40,6.42,PARENTS,RURAL,MARRIED,MALE,BAD
9890,39,6.32,PARENTS,URBAN,MARRIED,MALE,BAD
9891,42,5.95,RENT,RURAL,MARRIED,FEMALE,BAD
9892,48,8.26,RENT,RURAL,SINGLE,MALE,GOOD
9893,37,7.67,PARENTS,RURAL,MARRIED,MALE,BAD
9894,37,6.35,OTHERS,RURAL,MARRIED,MALE,BAD
9895,42,11.27,RENT,RURAL,MARRIED,FEMALE,GOOD
9896,38,14.14,OWNED,URBAN,MARRIED,MALE,GOOD
9897,36,3.98,OWNED,URBAN,MARRIED,MALE,BAD
9898,34,3.93,PARENTS,RURAL,MARRIED,FEMALE,GOOD
9899,31,5.27,OWNED,URBAN,SINGLE,MALE,GOOD
9900,38,5.15,PARENTS,URBAN,MARRIED,MALE,BAD
9901,46,8.74,OWNED,URBAN,MARRIED,FEMALE,GOOD
9902,48,4.08,OWNED,URBAN,MARRIED,MALE,GOOD
9903,35,12.31,OWNED,RURAL,MARRIED,FEMALE,GOOD
9904,45,3.82,OWNED,URBAN,SINGLE,MALE,BAD
9905,37,5.99,OWNED,URBAN,MARRIED,MALE,BAD
9906,41,7.94,OWNED,URBAN,MARRIED,MALE,GOOD
9907,43,4.78,OWNED,RURAL,MARRIED,MALE,GOOD
9908,40,6.18,OWNED,URBAN,MARRIED,FEMALE,GOOD
9909,47,6.51,OWNED,URBAN,MARRIED,MALE,GOOD
9910,39,4.58,RENT,URBAN,MARRIED,FEMALE,BAD
9911,35,8.8,OWNED,RURAL,MARRIED,MALE,BAD
9912,37,6,OWNED,RURAL,MARRIED,MALE,GOOD
9913,36,13.82,OWNED,URBAN,MARRIED,FEMALE,GOOD
9914,32,5.67,RENT,URBAN,MARRIED,FEMALE,BAD
9915,40,6.32,OWNED,RURAL,MARRIED,FEMALE,GOOD
9916,39,8.97,PARENTS,URBAN,MARRIED,MALE,BAD
9917,36,9.97,OWNED,RURAL,MARRIED,MALE,GOOD
9918,49,10.13,OWNED,URBAN,MARRIED,MALE,GOOD
9919,45,4.73,OWNED,URBAN,MARRIED,MALE,GOOD
9920,37,11.64,PARENTS,RURAL,MARRIED,MALE,GOOD
9921,41,4.65,PARENTS,URBAN,MARRIED,FEMALE,BAD
9922,45,12.32,RENT,URBAN,MARRIED,FEMALE,GOOD
9923,45,9.39,RENT,RURAL,MARRIED,MALE,BAD
9924,42,4.25,OWNED,URBAN,MARRIED,MALE,GOOD
9925,41,6.2,OTHERS,RURAL,MARRIED,FEMALE,GOOD
9926,36,6.2,OWNED,RURAL,MARRIED,FEMALE,GOOD
9927,42,8.47,OWNED,RURAL,MARRIED,FEMALE,GOOD
9928,31,13.95,OWNED,RURAL,MARRIED,FEMALE,GOOD
9929,40,4.66,OWNED,URBAN,MARRIED,MALE,BAD
9930,44,4.23,OWNED,URBAN,MARRIED,MALE,GOOD
9931,37,8.55,OWNED,RURAL,MARRIED,FEMALE,GOOD
9932,36,4.45,OWNED,RURAL,MARRIED,FEMALE,GOOD
9933,32,8.2,OWNED,URBAN,MARRIED,MALE,GOOD
9934,36,7.1,OWNED,URBAN,MARRIED,MALE,GOOD
9935,40,11.55,RENT,URBAN,MARRIED,MALE,BAD
9936,45,6.72,PARENTS,URBAN,SINGLE,MALE,GOOD
9937,41,7.56,OWNED,URBAN,MARRIED,MALE,GOOD
9938,35,8.84,OWNED,URBAN,MARRIED,FEMALE,GOOD
9939,41,5.28,OWNED,URBAN,SINGLE,FEMALE,GOOD
9940,37,6.09,PARENTS,RURAL,MARRIED,FEMALE,BAD
9941,34,9.06,OWNED,URBAN,MARRIED,MALE,GOOD
9942,42,4.61,OTHERS,RURAL,MARRIED,FEMALE,BAD
9943,43,9.42,PARENTS,URBAN,MARRIED,MALE,GOOD
9944,45,11.39,OTHERS,RURAL,SINGLE,MALE,GOOD
9945,33,3.66,OWNED,RURAL,MARRIED,FEMALE,GOOD
9946,31,7.59,PARENTS,URBAN,SINGLE,MALE,BAD
9947,35,4.64,OWNED,URBAN,MARRIED,MALE,GOOD
9948,39,8.55,OWNED,URBAN,MARRIED,MALE,GOOD
9949,31,6.44,OWNED,URBAN,MARRIED,MALE,GOOD
9950,38,4.64,RENT,URBAN,MARRIED,MALE,BAD
9951,38,7.82,PARENTS,RURAL,MARRIED,MALE,BAD
9952,44,4.72,RENT,URBAN,MARRIED,MALE,BAD
9953,39,5.12,OWNED,RURAL,MARRIED,FEMALE,GOOD
9954,48,11.47,OWNED,URBAN,MARRIED,MALE,GOOD
9955,39,5.49,RENT,URBAN,MARRIED,FEMALE,BAD
9956,34,7.07,OTHERS,URBAN,MARRIED,FEMALE,GOOD
9957,44,4.19,RENT,URBAN,MARRIED,MALE,BAD
9958,34,17.04,OWNED,RURAL,MARRIED,FEMALE,GOOD
9959,34,5.14,OWNED,RURAL,MARRIED,MALE,BAD
9960,35,7.49,RENT,URBAN,SINGLE,MALE,BAD
9961,35,5.2,PARENTS,RURAL,MARRIED,FEMALE,BAD
9962,34,6.75,OWNED,URBAN,MARRIED,FEMALE,GOOD
9963,47,8.53,OWNED,URBAN,SINGLE,MALE,GOOD
9964,37,4.13,OTHERS,URBAN,MARRIED,MALE,BAD
9965,36,13.77,OWNED,URBAN,MARRIED,MALE,BAD
9966,33,4.68,OWNED,RURAL,MARRIED,MALE,BAD
9967,45,4.71,OWNED,URBAN,MARRIED,MALE,GOOD
9968,35,5.41,PARENTS,RURAL,MARRIED,MALE,BAD
9969,44,5.37,OTHERS,RURAL,MARRIED,FEMALE,GOOD
9970,46,8.6,OWNED,URBAN,MARRIED,MALE,GOOD
9971,37,3.83,OWNED,URBAN,MARRIED,FEMALE,GOOD
9972,37,7.34,OWNED,URBAN,MARRIED,FEMALE,GOOD
9973,44,9.46,RENT,URBAN,MARRIED,FEMALE,GOOD
9974,41,3.91,RENT,URBAN,MARRIED,MALE,BAD
9975,47,5.33,OWNED,URBAN,MARRIED,MALE,GOOD
9976,37,8.63,OWNED,RURAL,SINGLE,MALE,GOOD
9977,40,9.99,PARENTS,RURAL,MARRIED,MALE,BAD
9978,30,5.88,PARENTS,URBAN,MARRIED,MALE,BAD
9979,39,5.89,RENT,URBAN,MARRIED,FEMALE,BAD
9980,43,7.8,OWNED,URBAN,SINGLE,MALE,GOOD
9981,38,7.18,OTHERS,URBAN,MARRIED,FEMALE,GOOD
9982,40,4.79,OWNED,URBAN,SINGLE,MALE,GOOD
9983,37,5.13,OWNED,RURAL,MARRIED,MALE,BAD
9984,37,15.17,OWNED,RURAL,MARRIED,FEMALE,GOOD
9985,36,5.28,OWNED,RURAL,MARRIED,MALE,BAD
9986,42,15.08,RENT,URBAN,MARRIED,MALE,BAD
9987,38,12.43,OWNED,URBAN,MARRIED,FEMALE,GOOD
9988,39,7.3,OWNED,RURAL,MARRIED,FEMALE,GOOD
9989,42,6.45,OWNED,RURAL,MARRIED,MALE,GOOD
9990,40,7.75,PARENTS,RURAL,MARRIED,MALE,BAD
9991,40,8.41,OTHERS,RURAL,MARRIED,FEMALE,BAD
9992,39,12.88,RENT,RURAL,MARRIED,FEMALE,GOOD
9993,35,4.24,OWNED,URBAN,MARRIED,MALE,BAD
9994,37,7.79,PARENTS,URBAN,MARRIED,FEMALE,BAD
9995,45,4.53,OWNED,URBAN,MARRIED,MALE,GOOD
9996,35,5.67,OWNED,RURAL,MARRIED,MALE,BAD
9997,38,5.67,PARENTS,RURAL,MARRIED,MALE,BAD
9998,42,6.71,OWNED,RURAL,MARRIED,FEMALE,GOOD
9999,38,3.56,OWNED,RURAL,MARRIED,MALE,GOOD
10000,45,3.83,OWNED,RURAL,MARRIED,FEMALE,GOOD
10001,38,12.92,OWNED,URBAN,MARRIED,FEMALE,GOOD
10002,35,5.43,PARENTS,URBAN,MARRIED,MALE,BAD
10003,38,4.37,RENT,URBAN,MARRIED,FEMALE,BAD
10004,42,4.63,OWNED,RURAL,MARRIED,MALE,GOOD
10005,38,6.6,OTHERS,URBAN,MARRIED,MALE,BAD
10006,43,8.2,OTHERS,URBAN,MARRIED,FEMALE,GOOD
10007,40,5.33,PARENTS,URBAN,MARRIED,FEMALE,BAD
10008,45,8.34,RENT,RURAL,MARRIED,FEMALE,GOOD
10009,41,10.42,OWNED,URBAN,MARRIED,MALE,GOOD
10010,37,4.72,OWNED,RURAL,MARRIED,MALE,GOOD
10011,46,8.87,RENT,URBAN,MARRIED,MALE,GOOD
10012,48,6.12,OTHERS,URBAN,MARRIED,MALE,BAD
10013,39,5.15,OWNED,RURAL,MARRIED,FEMALE,GOOD
10014,34,7.46,OWNED,URBAN,MARRIED,FEMALE,GOOD
10015,41,10.55,OWNED,URBAN,MARRIED,FEMALE,GOOD
10016,41,11.3,RENT,RURAL,MARRIED,FEMALE,GOOD
10017,39,4.49,RENT,RURAL,MARRIED,MALE,BAD
10018,38,9.46,OWNED,URBAN,MARRIED,FEMALE,GOOD
10019,39,5.53,OWNED,URBAN,MARRIED,FEMALE,GOOD
10020,38,5.13,OWNED,URBAN,SINGLE,MALE,GOOD
10021,38,7.49,PARENTS,RURAL,MARRIED,FEMALE,BAD
10022,37,3.82,OTHERS,RURAL,MARRIED,MALE,BAD
10023,49,4.95,OWNED,RURAL,MARRIED,MALE,GOOD
10024,44,6.81,OTHERS,URBAN,MARRIED,MALE,GOOD
10025,41,6.39,OWNED,RURAL,MARRIED,MALE,GOOD
10026,38,4.61,OTHERS,RURAL,MARRIED,MALE,BAD
10027,36,10.76,OWNED,URBAN,MARRIED,MALE,GOOD
10028,39,10.58,OWNED,URBAN,MARRIED,FEMALE,GOOD
10029,42,5.64,OWNED,URBAN,MARRIED,FEMALE,GOOD
10030,42,5.05,OWNED,RURAL,MARRIED,FEMALE,GOOD
10031,35,6.83,OWNED,RURAL,MARRIED,FEMALE,GOOD
10032,39,7.64,OWNED,RURAL,MARRIED,MALE,GOOD
10033,33,6.56,OTHERS,RURAL,MARRIED,MALE,BAD
10034,43,13.15,OWNED,URBAN,MARRIED,FEMALE,GOOD
10035,41,5.62,OWNED,URBAN,MARRIED,FEMALE,GOOD
10036,40,6.64,OWNED,RURAL,MARRIED,MALE,GOOD
10037,37,6.05,RENT,URBAN,MARRIED,MALE,BAD
10038,43,9.87,OWNED,URBAN,MARRIED,FEMALE,GOOD
10039,34,4.24,OWNED,URBAN,SINGLE,MALE,GOOD
10040,37,11.4,PARENTS,URBAN,SINGLE,MALE,GOOD
10041,36,5.58,OWNED,RURAL,SINGLE,MALE,GOOD
10042,44,13.64,OTHERS,RURAL,MARRIED,MALE,GOOD
10043,39,8.74,OWNED,URBAN,MARRIED,FEMALE,GOOD
10044,37,7.7,OWNED,URBAN,MARRIED,MALE,GOOD
10045,43,8.11,PARENTS,URBAN,MARRIED,MALE,GOOD
10046,44,6.4,OWNED,RURAL,MARRIED,FEMALE,GOOD
10047,45,4.73,OWNED,URBAN,MARRIED,MALE,GOOD
10048,52,6.3,RENT,RURAL,MARRIED,FEMALE,GOOD
10049,35,7.24,PARENTS,RURAL,MARRIED,MALE,BAD
10050,39,4.68,RENT,URBAN,MARRIED,MALE,BAD
10051,33,6.8,PARENTS,RURAL,MARRIED,FEMALE,BAD
10052,36,4.36,OWNED,URBAN,MARRIED,MALE,BAD
10053,38,8.31,OWNED,URBAN,MARRIED,MALE,GOOD
10054,40,15.74,OWNED,RURAL,MARRIED,FEMALE,GOOD
10055,42,6.25,OWNED,URBAN,MARRIED,FEMALE,GOOD
10056,50,8.51,OWNED,URBAN,MARRIED,MALE,GOOD
10057,40,3.96,RENT,RURAL,SINGLE,FEMALE,BAD
10058,37,5.37,OTHERS,RURAL,MARRIED,FEMALE,BAD
10059,36,4.23,RENT,RURAL,MARRIED,MALE,BAD
10060,51,7.04,OWNED,URBAN,SINGLE,FEMALE,GOOD
10061,44,3.72,OWNED,RURAL,MARRIED,MALE,BAD
10062,38,7.65,PARENTS,URBAN,SINGLE,MALE,BAD
10063,40,5.08,OTHERS,URBAN,MARRIED,MALE,BAD
10064,48,4.25,OTHERS,URBAN,MARRIED,MALE,BAD
10065,47,6.46,OWNED,URBAN,MARRIED,MALE,GOOD
10066,36,6.79,OWNED,URBAN,MARRIED,MALE,GOOD
10067,38,12.6,OTHERS,URBAN,MARRIED,FEMALE,GOOD
10068,40,5.1,RENT,URBAN,MARRIED,MALE,BAD
10069,41,4.17,OWNED,URBAN,SINGLE,MALE,GOOD
10070,41,8.13,OTHERS,URBAN,SINGLE,FEMALE,GOOD
10071,37,7.64,OWNED,RURAL,MARRIED,MALE,GOOD
10072,40,7.09,OWNED,RURAL,MARRIED,MALE,GOOD
10073,47,6.15,PARENTS,RURAL,MARRIED,MALE,BAD
10074,39,13.11,RENT,URBAN,MARRIED,MALE,BAD
10075,43,4.99,OWNED,RURAL,MARRIED,MALE,GOOD
10076,44,6.93,OTHERS,URBAN,MARRIED,FEMALE,GOOD
